ZCTA,Mean Household Income
74741,48189
74743,45012
74745,41602
74747,41506
74748,38065
74750,45878
74753,No Data
74754,25623
74755,52038
74756,50213
74759,39845
74760,47033
74761,35298
74764,52221
74766,44346
74801,49151
74804,63905
74820,52950
74824,53652
74825,56199
74826,48165
74827,67318
74829,33529
74830,43604
74831,49435
74832,51840
74833,55525
74834,53457
74836,31476
74837,48723
74839,36850
74840,65872
74842,49138
74843,74843
74844,39938
74845,45758
74848,49684
74849,48686
74850,93055
74851,60619
74852,42158
74854,45958
74855,65442
74856,48271
74857,68290
74859,45903
74860,48393
74864,64269
74865,57262
74867,52115
74868,51916
74869,66696
74871,56377
74872,47340
74873,61052
74875,74216
74878,46748
74880,45637
74881,52217
74883,45275
74884,41217
74901,31397
74902,43117
74930,44840
74931,42190
74932,49799
74935,32315
74936,51584
74937,44329
74939,41241
74940,50173
74941,45656
74942,40921
74943,36222
74944,45679
74945,35737
74946,34245
74948,49715
74949,39937
74951,38069
74953,56034
74954,51025
74955,46064
74956,55301
74957,40265
74959,48251
74960,41134
74962,47668
74963,54519
74964,42609
74965,46858
74966,52156
75001,78616
75002,113289
75006,73419
75007,98219
75009,94146
75010,93094
75013,159457
75019,135828
75020,59467
75021,53846
75022,174094
75023,88323
75024,116860
75025,128372
75028,123572
75032,115122
75034,134958
75035,118319
75038,63800
75039,111319
75040,65661
75041,51434
75042,47852
75043,67795
75044,79841
75048,102471
75050,57429
75051,50037
75052,80185
75054,109788
75056,104387
75057,58507
75058,97333
75060,57136
75061,51611
75062,61032
75063,101970
75065,84027
75067,69554
75068,94684
75069,73651
75070,115180
75071,98763
75074,72523
75075,90658
75076,66559
75077,117016
75078,135867
75080,79503
75081,80830
75082,133934
75087,103549
75088,93995
75089,93580
75090,49288
75092,69322
75093,146432
75094,140980
75098,92247
75101,43556
75102,52676
75103,60600
75104,80933
75105,41899
75109,74578
75110,53324
75114,75836
75115,73052
75116,59897
75117,51205
75119,57885
75124,55296
75125,53431
75126,90974
75127,52543
75132,86965
75134,53479
75135,75449
75137,70678
75140,55186
75141,53425
75142,64102
75143,54457
75144,58323
75146,62837
75147,55477
75148,50999
75149,58844
75150,58861
75152,66969
75153,66371
75154,82231
75155,47958
75156,52038
75157,47983
75158,72366
75159,61115
75160,64309
75161,60006
75163,86960
75164,73709
75165,71262
75166,100495
75167,89264
75169,63453
75172,46171
75173,77353
75180,48848
75181,78798
75182,122093
75189,76671
75201,118510
75202,99421
75203,37665
75204,95841
75205,225052
75206,77194
75207,88747
75208,75818
75209,149427
75210,24392
75211,45456
75212,37281
75214,116443
75215,37575
75216,31607
75217,43093
75218,94397
75219,99296
75220,74749
75223,56953
75224,45132
75225,237303
75226,57279
75227,46276
75228,48825
75229,130721
75230,145257
75231,62147
75232,45970
75233,51249
75234,71806
75235,51382
75236,52693
75237,34763
75238,81049
75240,58669
75241,43876
75243,55671
75244,102669
75246,58090
75247,22402
75248,104084
75249,62891
75251,78987
75252,91280
75253,45681
75254,72368
75270,No Data
75287,69388
75390,No Data
75401,43272
75402,73723
75407,64552
75409,76747
75410,69678
75411,58486
75412,51096
75413,45934
75414,67155
75415,36053
75416,52598
75417,44803
75418,51816
75420,62226
75421,56800
75422,74581
75423,59721
75424,60384
75426,37283
75428,46689
75431,50266
75432,50440
75433,57666
75435,47514
75436,51505
75437,69211
75438,69318
75439,52634
75440,56594
75441,No Data
75442,65677
75446,63589
75447,65278
75448,76559
75449,44560
75450,54958
75451,49989
75452,64563
75453,57582
75454,106489
75455,58455
75457,65141
75459,70964
75460,42166
75462,75003
75468,67313
75469,41835
75470,37030
75471,47321
75472,56513
75473,63066
75474,59279
75475,45177
75476,60420
75477,43217
75478,59284
75479,58521
75480,80480
75481,50870
75482,58066
75486,62729
75487,52487
75488,43197
75489,63324
75490,62640
75491,71630
75492,57538
75493,42337
75494,53424
75495,76808
75496,54709
75497,69330
75501,49653
75503,81169
75550,61005
75551,52650
75554,50286
75555,56890
75556,52069
75558,60160
75559,56732
75560,45862
75561,51796
75562,40271
75563,39637
75565,34733
75566,34015
75567,56878
75568,44935
75569,56843
75570,54799
75571,59677
75572,50063
75573,28596
75574,53537
75601,61077
75602,45629
75603,65782
75604,61657
75605,79406
75630,53144
75631,64007
75633,65324
75638,53866
75639,59436
75640,57791
75641,36714
75642,No Data
75643,59240
75644,60052
75645,67157
75647,64119
75650,76848
75651,60993
75652,64637
75654,65310
75656,53475
75657,48337
75661,42315
75662,63083
75667,62418
75668,35846
75669,60700
75670,48855
75672,64490
75681,52354
75682,49538
75683,53384
75684,55953
75686,52530
75691,57873
75692,64689
75693,68311
75701,62835
75702,38125
75703,79172
75704,47359
75705,60324
75706,52846
75707,79528
75708,43967
75709,62140
75750,59887
75751,55858
75752,49103
75754,57898
75755,53544
75756,56801
75757,70938
75758,56140
75759,23753
75760,71109
75762,84992
75763,56540
75764,41769
75765,64667
75766,52386
75770,69597
75771,66402
75773,55183
75778,50383
75779,64583
75780,75061
75783,58955
75784,43009
75785,54591
75788,50808
75789,60267
75790,54704
75791,75533
75792,50853
75801,58985
75803,59092
75831,66097
75832,No Data
75833,58739
75835,42432
75838,50715
75839,57418
75840,59415
75844,60954
75845,46576
75846,52693
75847,46456
75848,65755
75849,22877
75850,61674
75851,51275
75852,57594
75853,42273
75855,51033
75856,87976
75858,47969
75859,69938
75860,60684
75861,58972
75862,48404
75901,63363
75904,60540
75925,50103
75926,53322
75928,39006
75929,39245
75930,39894
75931,63413
75932,64396
75933,39229
75934,13540
75935,55651
75936,57520
75937,59533
75938,51207
75939,54200
75941,56479
75942,38451
75943,62929
75944,58398
75946,53671
75948,44363
75949,49046
75951,47520
75954,60154
75956,54857
75959,70083
75960,62208
75961,46729
75962,No Data
75964,48702
75965,59815
75966,43785
75968,44241
75969,58106
75972,47130
75973,60139
75974,45791
75975,46135
75976,45167
75977,46582
75978,102900
75979,46911
75980,47733
76001,93567
76002,90427
76006,62095
76008,124835
76009,60839
76010,40349
76011,46985
76012,76951
76013,64465
76014,51781
76015,59676
76016,104697
76017,79558
76018,69942
76020,78504
76021,81385
76022,63643
76023,65082
76028,83673
76031,61814
76033,62461
76034,205671
76035,135787
76036,78125
76039,76470
76040,60385
76041,68916
76043,67485
76044,82672
76048,63168
76049,78407
76050,79961
76051,99957
76052,105514
76053,60098
76054,108294
76055,59379
76058,70271
76059,46434
76060,89812
76061,No Data
76063,106450
76064,84381
76065,91791
76066,82541
76067,56243
76070,65025
76071,83538
76073,74423
76077,91410
76078,75068
76082,67639
76084,59624
76085,74088
76086,58682
76087,91937
76088,80395
76092,231794
76093,68913
76102,68427
76103,49488
76104,36051
76105,33555
76106,42065
76107,92124
76108,76405
76109,111635
76110,61784
76111,51873
76112,51493
76114,49770
76115,37740
76116,62634
76117,51297
76118,69556
76119,37922
76120,50526
76123,86916
76126,98432
76127,105118
76129,No Data
76131,84153
76132,82877
76133,62147
76134,55465
76135,67776
76137,79536
76140,60823
76148,67889
76155,56969
76164,42505
76177,92111
76179,93935
76180,64737
76182,99389
76201,37447
76205,64227
76207,73449
76208,81130
76209,60926
76210,94551
76225,76428
76226,146567
76227,90357
76228,63970
76230,60315
76233,72361
76234,88497
76238,77129
76239,64263
76240,63528
76244,104014
76245,49723
76247,87323
76248,126198
76249,90657
76250,88503
76251,74987
76252,76491
76253,60993
76255,54076
76258,78402
76259,79861
76261,70864
76262,121900
76263,78305
76264,74598
76265,72372
76266,78977
76268,59815
76270,77876
76271,60805
76272,70328
76273,59921
76301,40987
76302,58550
76305,62982
76306,52168
76308,73570
76309,64550
76310,75139
76311,64045
76351,52635
76354,58272
76357,53067
76360,54476
76363,44043
76364,60815
76365,68980
76366,79004
76367,60638
76370,49173
76371,44236
76372,54597
76373,51876
76374,44641
76377,51035
76379,66970
76380,60279
76384,49729
76388,49421
76389,65095
76401,51905
76402,No Data
76424,53084
76426,67442
76427,47569
76429,105800
76430,60292
76431,66509
76432,51401
76433,68822
76435,38758
76436,65382
76437,47512
76442,46205
76443,52668
76444,47626
76445,52053
76446,53869
76448,77824
76449,79195
76450,69762
76452,51447
76453,71805
76454,44517
76455,53000
76457,58808
76458,70576
76459,49595
76460,105532
76462,84366
76463,54146
76464,58227
76466,92808
76469,30642
76470,40667
76471,44360
76472,74570
76474,56996
76475,62415
76476,72498
76481,28677
76483,50193
76484,59639
76486,69741
76487,65019
76490,101533
76491,52415
76501,52446
76502,84128
76504,50281
76508,No Data
76511,55603
76513,78352
76518,44318
76519,49217
76520,54937
76522,66323
76523,No Data
76524,63278
76525,52884
76527,69758
76528,60578
76530,78274
76531,60949
76534,56005
76537,65493
76538,58556
76539,75094
76541,39008
76542,68946
76543,50159
76544,47429
76548,75202
76549,61993
76550,58343
76554,58348
76556,53513
76557,54464
76559,54889
76561,56987
76565,No Data
76566,43590
76567,52051
76569,70335
76570,49010
76571,96786
76573,43743
76574,60282
76577,62039
76578,61903
76579,68652
76596,No Data
76597,No Data
76598,No Data
76599,No Data
76621,73813
76622,58723
76623,42666
76624,64423
76626,62129
76627,48537
76628,23646
76629,61120
76630,54258
76631,71408
76632,42463
76633,81120
76634,67280
76635,38510
76636,70018
76637,82772
76638,93754
76639,45558
76640,48229
76641,53992
76642,57508
76643,76800
76645,51789
76648,52661
76649,55848
76650,50006
76651,57420
76652,50266
76653,57929
76654,56811
76655,88128
76656,54229
76657,76197
76660,51663
76661,37427
76664,51382
76665,56933
76666,57095
76667,51684
76670,61423
76671,53902
76673,51412
76676,54509
76678,38390
76679,55592
76680,51407
76681,51410
76682,49680
76685,No Data
76686,53803
76687,57597
76689,67659
76690,49074
76691,62998
76692,53044
76693,50967
76701,43163
76704,25966
76705,51913
76706,41875
76707,38506
76708,57317
76710,56605
76711,50924
76712,81910
76798,No Data
76801,51531
76802,62756
76820,62769
76821,54040
76823,46575
76824,No Data
76825,52894
76827,59122
76828,58296
76831,No Data
76832,52379
76834,49977
76836,No Data
76837,60909
76841,No Data
76842,72539
76844,57059
76845,69801
76848,31092
76849,53316
76852,58283
76853,48334
76854,37656
76856,61986
76857,58284
76858,55859
76859,52329
76861,63711
76862,72545
76864,62179
76865,23752
76866,67834
76869,73610
76870,41160
76871,51584
76872,76471
76873,66558
76874,No Data
76875,58406
76877,43891
76878,48792
76882,43702
76884,75149
76885,No Data
76887,43080
76888,30697
76890,69231
76901,60897
76903,51247
76904,72057
76905,64961
76908,No Data
76930,60174
76932,71395
76933,51637
76934,55017
76935,69193
76936,62582
76937,No Data
76939,75746
76940,No Data
76941,75556
76943,59519
76945,48534
76949,No Data
76950,63162
76951,54285
76953,60714
76955,No Data
76957,No Data
76958,90072
77002,101756
77003,72343
77004,79901
77005,263176
77006,108853
77007,135397
77008,109614
77009,73540
77010,284121
77011,36858
77012,42211
77013,46773
77014,51338
77015,54380
77016,39724
77017,50266
77018,95661
77019,166848
77020,40363
77021,50290
77022,40932
77023,46520
77024,207881
77025,111100
77026,31085
77027,133839
77028,40864
77029,37933
77030,122616
77031,49139
77032,31575
77033,36659
77034,54543
77035,58054
77036,41042
77037,43604
77038,47453
77039,44799
77040,75084
77041,101059
77042,73906
77043,77051
77044,91141
77045,50391
77046,148456
77047,61461
77048,49597
77049,61245
77050,59984
77051,30456
77053,53203
77054,54926
77055,84368
77056,151275
77057,95593
77058,65087
77059,172004
77060,35886
77061,46508
77062,102326
77063,71247
77064,80298
77065,74303
77066,72392
77067,49645
77068,99693
77069,103586
77070,86365
77071,59094
77072,46308
77073,62866
77074,47294
77075,57683
77076,38764
77077,93839
77078,37654
77079,137704
77080,53977
77081,41186
77082,73468
77083,63369
77084,79185
77085,55970
77086,49386
77087,44730
77088,51835
77089,73702
77090,52594
77091,42515
77092,51329
77093,41999
77094,204131
77095,106161
77096,94432
77098,119249
77099,48476
77201,No Data
77301,47283
77302,78247
77303,57859
77304,77784
77306,54596
77316,92923
77318,92020
77320,60072
77326,No Data
77327,56681
77328,56136
77331,66996
77334,No Data
77335,39717
77336,84490
77338,61491
77339,94493
77340,48001
77342,No Data
77345,156086
77346,108011
77350,56756
77351,55409
77354,103484
77355,92444
77356,111050
77357,61218
77358,71182
77359,76328
77360,46000
77362,73356
77363,56614
77364,49544
77365,71491
77367,72120
77368,133159
77369,33689
77371,52612
77372,53730
77373,79804
77374,65102
77375,78427
77376,31363
77377,112022
77378,66794
77379,128312
77380,105235
77381,132862
77382,160143
77384,102710
77385,97997
77386,104045
77388,95041
77389,127828
77396,76471
77401,216625
77406,132453
77407,92938
77412,37709
77414,59863
77415,No Data
77417,44550
77418,66254
77419,46692
77420,54029
77422,62126
77423,52285
77426,63894
77428,No Data
77429,120438
77430,84732
77432,No Data
77433,111808
77434,45441
77435,59502
77436,No Data
77437,61046
77440,No Data
77441,170284
77442,70280
77443,No Data
77444,104027
77445,62816
77446,42442
77447,74797
77448,No Data
77449,75265
77450,120875
77451,32632
77453,32888
77454,61205
77455,61278
77456,49698
77457,42951
77458,62165
77459,130567
77460,67196
77461,77251
77464,71328
77465,53530
77466,62565
77467,40951
77468,16648
77469,87605
77470,42428
77471,56917
77473,36788
77474,74564
77475,50065
77476,55837
77477,68164
77478,122457
77479,155436
77480,71588
77481,No Data
77482,56305
77483,107098
77484,78934
77485,79222
77486,68751
77488,48460
77489,68713
77493,91819
77494,148591
77498,91651
77502,56973
77503,52208
77504,53535
77505,85063
77506,39175
77507,No Data
77510,78368
77511,64974
77514,62746
77515,72506
77517,88356
77518,60524
77519,53969
77520,54873
77521,70075
77523,102631
77530,55369
77531,58858
77532,77398
77533,69291
77534,87326
77535,66742
77536,89501
77538,73269
77539,79780
77541,55975
77545,81865
77546,116723
77547,50086
77550,46617
77551,64299
77554,101655
77560,78563
77561,48193
77562,72297
77563,64407
77564,57453
77565,98768
77566,89691
77568,57528
77571,79960
77573,106936
77575,60915
77577,78321
77578,113741
77580,158363
77581,98083
77583,83626
77584,117268
77585,45602
77586,110892
77587,48314
77590,56474
77591,56621
77597,111894
77598,58288
77611,67704
77612,56737
77613,77880
77614,122038
77615,61841
77616,77637
77617,49155
77619,61423
77622,79000
77623,55863
77624,51224
77625,60885
77627,79284
77629,67127
77630,61269
77632,73028
77640,45019
77642,47371
77650,92479
77651,78706
77655,91079
77656,56728
77657,76045
77659,87656
77660,60941
77661,80912
77662,59824
77663,66125
77664,63772
77665,60419
77701,37769
77702,62048
77703,35540
77705,46129
77706,86627
77707,66925
77708,54063
77713,80389
77801,33944
77802,72477
77803,44295
77807,60623
77808,76014
77830,73990
77831,54759
77833,62502
77835,69458
77836,62892
77837,36688
77840,33318
77845,93452
77853,64679
77855,No Data
77856,68571
77857,84838
77859,48916
77861,78767
77864,49421
77865,103255
77867,42942
77868,55641
77871,72538
77872,60404
77873,62495
77876,46316
77878,35035
77879,54944
77880,56451
77901,52499
77904,85032
77905,79013
77950,47187
77951,47510
77954,71062
77957,57312
77960,No Data
77961,No Data
77962,64056
77963,66735
77964,64368
77968,79965
77969,55053
77970,54794
77971,80178
77973,No Data
77974,66247
77975,62982
77976,52274
77977,48682
77978,57486
77979,63555
77982,66040
77983,68816
77984,68609
77987,66908
77988,67918
77990,46532
77991,81039
77993,78092
77994,77136
77995,56837
78001,No Data
78002,60373
78003,58401
78004,116417
78005,40343
78006,106332
78007,No Data
78008,62028
78009,74627
78010,55589
78011,58995
78012,45416
78013,67284
78014,61575
78015,144876
78016,60751
78017,49467
78019,43495
78021,No Data
78022,60579
78023,122393
78024,86961
78025,59733
78026,69354
78027,88250
78028,61145
78029,No Data
78039,61536
78040,30677
78041,59924
78043,44955
78044,40676
78045,77978
78046,44094
78050,72959
78052,68019
78055,56698
78056,115541
78057,43188
78058,72745
78059,64699
78060,No Data
78061,54993
78063,68147
78064,77765
78065,57243
78066,69978
78067,39907
78069,48225
78070,110836
78071,58076
78072,49582
78073,50445
78075,268168
78076,47284
78101,87079
78102,54793
78104,60274
78107,63344
78108,93357
78109,72491
78112,54682
78113,97387
78114,73940
78116,62680
78117,100508
78118,54108
78119,79386
78121,89445
78122,62234
78123,90350
78124,73252
78125,79875
78130,67285
78132,108644
78133,73848
78140,52769
78141,76971
78142,103895
78143,28410
78144,18171
78145,65703
78146,70997
78147,75096
78148,69427
78150,No Data
78151,62247
78152,93083
78154,84006
78155,62160
78159,45820
78160,65736
78161,65974
78162,63290
78163,108326
78164,77428
78201,44775
78202,38538
78203,32301
78204,47809
78205,42292
78207,31743
78208,32389
78209,106219
78210,43787
78211,41668
78212,69452
78213,55097
78214,39397
78215,73259
78216,62447
78217,55818
78218,50279
78219,46933
78220,38763
78221,46105
78222,55985
78223,45404
78224,51023
78225,39405
78226,35644
78227,44109
78228,43975
78229,45441
78230,78630
78231,100169
78232,87120
78233,62383
